job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary_in_usd,company_location,company_size,job_category,log_salary
Principal Data Architect,Senior-level,Full-time,Remote,2022,India,38154,India,Large,Other,10.549385880495462
Data Scientist,Entry-level,Full-time,Hybrid,2022,India,22892,India,Medium,Data Science,10.038542783528992
Lead Machine Learning Engineer,Senior-level,Full-time,Hybrid,2022,India,95386,India,Large,Machine Learning,11.465687096143357
Applied Machine Learning Scientist,Mid-level,Freelance,Remote,2022,India,30523,India,Small,Machine Learning,10.326235776766852
Head of Machine Learning,Executive-level,Full-time,Hybrid,2022,India,76309,India,Large,Machine Learning,11.242546165755408
Business Data Analyst,Mid-level,Full-time,Remote,2022,India,17805,India,Medium,Data Analysis,9.787234595711878
Data Scientist,Mid-level,Full-time,Remote,2022,India,30523,India,Large,Data Science,10.326235776766852
Data Scientist,Entry-level,Full-time,Remote,2022,India,17805,India,Medium,Data Science,9.787234595711878
Lead Data Scientist,Senior-level,Full-time,Remote,2022,Ireland,172309,Ireland,Large,Data Science,12.057044655626601
Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Ireland,68293,Ireland,Small,Machine Learning,11.13156255128749
Data Scientist,Mid-level,Full-time,Remote,2022,India,53416,Indonesia,Large,Data Science,10.885865605537704
Data Analyst,Entry-level,Full-time,On-site,2022,Indonesia,15000,Indonesia,Large,Data Analysis,9.615805480084347
Data Scientist,Entry-level,Full-time,Remote,2022,Hungary,17684,Hungary,Medium,Data Science,9.780415554946133
Data Engineer,Mid-level,Full-time,Remote,2022,Greece,84053,Greece,Medium,Data Engineering,11.339202831239637
Data Engineer,Mid-level,Full-time,Remote,2022,Greece,73546,Greece,Medium,Data Engineering,11.205666339778414
ETL Developer,Mid-level,Full-time,On-site,2022,Greece,52533,Greece,Medium,Other,10.86919682254001
Data Analyst,Mid-level,Full-time,Remote,2022,Greece,42026,Greece,Medium,Data Analysis,10.646043753353617
Data Analyst,Mid-level,Full-time,Remote,2022,Greece,31520,Greece,Medium,Data Analysis,10.358377543971816
Data Engineer,Mid-level,Full-time,Remote,2022,Greece,63040,Greece,Medium,Data Engineering,11.051524724531761
Data Engineer,Mid-level,Full-time,Remote,2022,Greece,47280,Greece,Medium,Data Engineering,10.76384265207998
Data Analyst,Mid-level,Full-time,Remote,2022,Greece,20000,Greece,Small,Data Analysis,9.903487552536127
Business Intelligence Developer,Mid-level,Full-time,Remote,2022,Ghana,15000,Ghana,Medium,Other,9.615805480084347
AI Research Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,36940,United Kingdom,Large,Other,10.517050253753231
Data Scientist,Mid-level,Full-time,Remote,2022,France,55410,United Kingdom,Medium,Data Science,10.922515361861395
Research Engineer,Mid-level,Full-time,Hybrid,2022,United Kingdom,105066,United Kingdom,Small,Other,11.562344003099955
Data Scientist,Senior-level,Full-time,Remote,2022,Spain,88256,United Kingdom,Large,Data Science,11.387996961152973
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,92350,United Kingdom,Medium,Data Science,11.433340985627385
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,67723,United Kingdom,Medium,Data Science,11.12318113532492
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,92350,United Kingdom,Medium,Data Engineering,11.433340985627385
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,73880,United Kingdom,Medium,Data Engineering,11.210197434313177
Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,430967,United Kingdom,Medium,Data Analysis,12.97378680002926
Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,55410,United Kingdom,Medium,Data Analysis,10.922515361861395
Data Science Consultant,Mid-level,Full-time,On-site,2022,United Kingdom,70186,United Kingdom,Medium,Other,11.158904139925626
Data Science Consultant,Mid-level,Full-time,On-site,2022,United Kingdom,51716,United Kingdom,Medium,Other,10.853522490374443
Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,92350,United Kingdom,Medium,Data Analysis,11.433340985627385
Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,70186,United Kingdom,Medium,Data Analysis,11.158904139925626
Deep Learning Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,86193,United Kingdom,Medium,Other,11.364344246857838
Deep Learning Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,49253,United Kingdom,Medium,Other,10.804725558450654
Analytics Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,104663,United Kingdom,Medium,Other,11.558500943761517
Analytics Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,73880,United Kingdom,Medium,Other,11.210197434313177
Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,61566,United Kingdom,Medium,Data Engineering,11.027865049090265
Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,43096,United Kingdom,Medium,Data Engineering,10.67118546436037
Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,104663,United Kingdom,Medium,Machine Learning,11.558500943761517
Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,80036,United Kingdom,Medium,Machine Learning,11.290231812436383
Data Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,61566,United Kingdom,Medium,Data Engineering,11.027865049090265
Data Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,49253,United Kingdom,Medium,Data Engineering,10.804725558450654
Data Scientist,Mid-level,Full-time,Hybrid,2022,United Kingdom,57872,United Kingdom,Medium,Data Science,10.965988954191879
Analytics Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,103432,United Kingdom,Medium,Other,11.546669670934389
Analytics Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,92350,United Kingdom,Medium,Other,11.433340985627385
Marketing Data Analyst,Senior-level,Full-time,Remote,2022,United Kingdom,200000,United Kingdom,Small,Data Analysis,12.206072645530174
Data Scientist,Entry-level,Full-time,Hybrid,2022,United Kingdom,33246,United Kingdom,Large,Data Science,10.411689738095404
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,110820,United Kingdom,Medium,Data Engineering,11.61566254242134
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,92350,United Kingdom,Medium,Data Engineering,11.433340985627385
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,80036,United Kingdom,Medium,Data Engineering,11.290231812436383
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,67723,United Kingdom,Medium,Data Engineering,11.12318113532492
Data Scientist,Mid-level,Full-time,Remote,2022,United Kingdom,102200,United Kingdom,Medium,Data Science,11.534686956751742
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,98506,United Kingdom,Medium,Data Engineering,11.4978727390106
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,86193,United Kingdom,Medium,Data Engineering,11.364344246857838
Analytics Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,102663,United Kingdom,Medium,Other,11.539207058364116
Analytics Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,80041,United Kingdom,Medium,Other,11.290294282372747
Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,104611,United Kingdom,Medium,Data Engineering,11.55800398760767
Data Engineer,Senior-level,Full-time,Remote,2022,United Kingdom,82280,United Kingdom,Medium,Data Engineering,11.317883343766894
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,118208,United Kingdom,Medium,Data Science,11.680201063558911
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,110820,United Kingdom,Medium,Data Science,11.61566254242134
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2022,United Kingdom,128058,United Kingdom,Large,Machine Learning,11.760238565271623
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,98506,United Kingdom,Medium,Data Engineering,11.4978727390106
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,73880,United Kingdom,Medium,Data Engineering,11.210197434313177
Machine Learning Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,55410,United Kingdom,Small,Machine Learning,10.922515361861395
Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,86193,United Kingdom,Medium,Data Analysis,11.364344246857838
Data Analyst,Senior-level,Full-time,On-site,2022,United Kingdom,61566,United Kingdom,Medium,Data Analysis,11.027865049090265
Lead Data Scientist,Mid-level,Full-time,Hybrid,2022,United Kingdom,61566,United Kingdom,Small,Data Science,11.027865049090265
Data Scientist,Mid-level,Full-time,Remote,2022,United Kingdom,131752,United Kingdom,Medium,Data Science,11.788676646554045
Applied Machine Learning Scientist,Senior-level,Full-time,Remote,2022,France,77119,United Kingdom,Large,Machine Learning,11.253104962395378
Machine Learning Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,30000,United Kingdom,Large,Machine Learning,10.308952660644293
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,91118,United Kingdom,Medium,Data Engineering,11.419910648802041
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,61566,United Kingdom,Medium,Data Engineering,11.027865049090265
Data Scientist,Mid-level,Full-time,Hybrid,2022,United Kingdom,80036,United Kingdom,Medium,Data Science,11.290231812436383
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,135446,United Kingdom,Medium,Data Engineering,11.816328315884865
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,104663,United Kingdom,Medium,Data Engineering,11.558500943761517
Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,116976,United Kingdom,Medium,Machine Learning,11.669724064533098
Machine Learning Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,92350,United Kingdom,Medium,Machine Learning,11.433340985627385
Machine Learning Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,35093,United Kingdom,Large,Machine Learning,10.465756959365681
Data Analyst,Mid-level,Full-time,Remote,2022,United Kingdom,49253,United Kingdom,Medium,Data Analysis,10.804725558450654
Data Analyst,Mid-level,Full-time,Remote,2022,United Kingdom,36940,United Kingdom,Medium,Data Analysis,10.517050253753231
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,43096,United Kingdom,Medium,Data Science,10.67118546436037
Data Engineer,Mid-level,Full-time,Remote,2022,United Kingdom,55410,United Kingdom,Medium,Data Engineering,10.922515361861395
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,61566,United Kingdom,Medium,Data Science,11.027865049090265
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,36940,United Kingdom,Medium,Data Science,10.517050253753231
Data Engineer,Mid-level,Full-time,On-site,2022,United Kingdom,49253,United Kingdom,Medium,Data Engineering,10.804725558450654
Data Scientist,Senior-level,Full-time,On-site,2022,United Kingdom,110820,United Kingdom,Medium,Data Science,11.61566254242134
Data Scientist,Senior-level,Full-time,On-site,2022,United Kingdom,98506,United Kingdom,Medium,Data Science,11.4978727390106
Data Engineer,Entry-level,Full-time,Remote,2022,United Kingdom,43096,United Kingdom,Medium,Data Engineering,10.67118546436037
Data Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,73880,United Kingdom,Medium,Data Engineering,11.210197434313177
Data Engineer,Senior-level,Full-time,On-site,2022,United Kingdom,61566,United Kingdom,Medium,Data Engineering,11.027865049090265
Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,61566,United Kingdom,Medium,Data Analysis,11.027865049090265
Data Analyst,Mid-level,Full-time,On-site,2022,United Kingdom,43096,United Kingdom,Medium,Data Analysis,10.67118546436037
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,172386,United Kingdom,Medium,Data Science,12.057491427417784
Data Scientist,Mid-level,Full-time,On-site,2022,United Kingdom,86193,United Kingdom,Medium,Data Science,11.364344246857838
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2022,France,84053,France,Large,Machine Learning,11.339202831239637
Data Scientist,Mid-level,Full-time,Remote,2022,France,94560,France,Medium,Data Science,11.456989832639925
Data Scientist,Mid-level,Full-time,Remote,2022,France,52533,France,Medium,Data Science,10.86919682254001
Computer Vision Engineer,Mid-level,Full-time,Remote,2022,France,58837,France,Small,Other,10.98252618769156
Data Scientist,Mid-level,Full-time,Remote,2022,France,63040,France,Medium,Data Science,11.051524724531761
Machine Learning Engineer,Senior-level,Full-time,Remote,2022,France,115573,France,Medium,Machine Learning,11.657657643926251
Machine Learning Engineer,Senior-level,Full-time,Remote,2022,France,73546,France,Medium,Machine Learning,11.205666339778414
BI Data Analyst,Mid-level,Full-time,Hybrid,2022,France,105066,France,Medium,Data Analysis,11.562344003099955
Data Scientist,Entry-level,Full-time,Hybrid,2022,France,39925,France,Large,Data Science,10.594757973083214
Director of Data Science,Senior-level,Full-time,Hybrid,2022,France,57786,France,Large,Other,10.964501810788919
Data Scientist,Entry-level,Part-time,Remote,2022,Dominican Republic,110000,France,Medium,Data Science,11.608235644774552
Data Analyst,Entry-level,Full-time,Hybrid,2022,France,28368,France,Medium,Data Analysis,10.25301702831399
Research Scientist,Senior-level,Full-time,Hybrid,2022,France,89306,France,Large,Other,11.399823953857213
Data Engineer,Mid-level,Full-time,Remote,2022,France,65141,France,Medium,Data Engineering,11.084309430262897
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2022,Finland,63040,Finland,Small,Machine Learning,11.051524724531761
Data Engineer,Senior-level,Full-time,On-site,2022,Spain,73546,Spain,Medium,Data Engineering,11.205666339778414
Data Engineer,Senior-level,Full-time,On-site,2022,Spain,36773,Spain,Medium,Data Engineering,10.512519159218469
Data Scientist,Senior-level,Full-time,On-site,2022,Spain,47280,Spain,Medium,Data Science,10.76384265207998
Data Scientist,Senior-level,Full-time,On-site,2022,Spain,37824,Spain,Medium,Data Science,10.54069910076577
Data Analyst,Senior-level,Full-time,On-site,2022,Spain,50432,Spain,Medium,Data Analysis,10.82838117321755
Data Analyst,Senior-level,Full-time,On-site,2022,Spain,39925,Spain,Medium,Data Analysis,10.594757973083214
Data Engineer,Senior-level,Full-time,On-site,2022,Spain,68293,Spain,Medium,Data Engineering,11.13156255128749
Data Engineer,Senior-level,Full-time,On-site,2022,Spain,42026,Spain,Medium,Data Engineering,10.646043753353617
Data Science Consultant,Entry-level,Full-time,Hybrid,2022,Spain,27317,Spain,Large,Other,10.215264497991953
Data Analyst,Senior-level,Full-time,On-site,2022,Spain,36773,Spain,Medium,Data Analysis,10.512519159218469
AI Scientist,Entry-level,Full-time,Remote,2022,Portugal,31520,Spain,Medium,Other,10.358377543971816
Data Engineer,Mid-level,Full-time,Remote,2022,Spain,84053,Spain,Medium,Data Engineering,11.339202831239637
Data Engineer,Mid-level,Full-time,Remote,2022,Spain,73546,Spain,Medium,Data Engineering,11.205666339778414
Data Scientist,Entry-level,Full-time,Hybrid,2022,Spain,31520,Spain,Medium,Data Science,10.358377543971816
Data Analyst,Mid-level,Full-time,Remote,2022,Spain,42026,Spain,Medium,Data Analysis,10.646043753353617
Data Analyst,Mid-level,Full-time,Remote,2022,Spain,31520,Spain,Medium,Data Analysis,10.358377543971816
Data Engineer,Mid-level,Full-time,Remote,2022,Spain,63040,Spain,Medium,Data Engineering,11.051524724531761
Data Engineer,Mid-level,Full-time,Remote,2022,Spain,47280,Spain,Medium,Data Engineering,10.76384265207998
Machine Learning Scientist,Mid-level,Full-time,Remote,2022,Egypt,22800,Egypt,Medium,Machine Learning,10.034515814942532
Head of Data,Mid-level,Full-time,Remote,2022,Estonia,31520,Estonia,Small,Management,10.358377543971816
Data Scientist,Entry-level,Part-time,Hybrid,2022,Algeria,100000,Algeria,Medium,Data Science,11.512925464970229
Data Scientist,Mid-level,Full-time,Remote,2022,Germany,73546,Germany,Medium,Data Science,11.205666339778414
BI Data Analyst,Entry-level,Full-time,On-site,2022,Germany,60938,Germany,Large,Data Analysis,11.017612232834747
Data Scientist,Mid-level,Full-time,On-site,2022,Germany,64090,Germany,Medium,Data Science,11.068043624498273
Data Scientist,Mid-level,Full-time,On-site,2022,Germany,60938,Germany,Medium,Data Science,11.017612232834747
Machine Learning Research Engineer,Entry-level,Full-time,Hybrid,2022,Germany,66192,Germany,Large,Machine Learning,11.100314888701194
Machine Learning Developer,Entry-level,Full-time,Remote,2022,Italy,33000,Germany,Small,Machine Learning,10.404262840448617
Machine Learning Scientist,Entry-level,Full-time,Remote,2022,Italy,34672,Germany,Small,Machine Learning,10.45368772377614
Data Scientist,Mid-level,Full-time,Remote,2022,Germany,75648,Germany,Small,Data Science,11.233846281325715
Research Scientist,Mid-level,Full-time,On-site,2022,Germany,126080,Germany,Small,Other,11.744671905091707
Research Scientist,Mid-level,Full-time,On-site,2022,Germany,84053,Germany,Small,Other,11.339202831239637
Data Scientist,Entry-level,Full-time,Hybrid,2022,United States,50000,Germany,Medium,Data Science,10.819778284410283
BI Data Analyst,Mid-level,Full-time,Remote,2022,Germany,50432,Germany,Small,Data Analysis,10.82838117321755
Data Scientist,Mid-level,Full-time,Remote,2022,Germany,60938,Germany,Small,Data Science,11.017612232834747
Data Engineer,Mid-level,Full-time,Hybrid,2022,Germany,65666,Germany,Small,Data Engineering,11.092336566716217
Machine Learning Engineer,Mid-level,Full-time,Remote,2022,France,84053,Germany,Medium,Machine Learning,11.339202831239637
Data Engineer,Mid-level,Part-time,Hybrid,2022,Germany,52533,Germany,Large,Data Engineering,10.86919682254001
Data Engineer,Entry-level,Full-time,Remote,2022,Pakistan,55475,Germany,Medium,Data Engineering,10.923687747800795
Principal Data Scientist,Senior-level,Full-time,Remote,2022,Germany,155499,Germany,Medium,Data Science,11.95439457971258
Lead Machine Learning Engineer,Senior-level,Full-time,On-site,2022,Germany,84053,Germany,Medium,Machine Learning,11.339202831239637
Applied Machine Learning Scientist,Entry-level,Contract,Remote,2022,Tunisia,30469,Czech Republic,Medium,Machine Learning,10.324465052274801
AI Scientist,Senior-level,Full-time,Remote,2022,Colombia,125000,Colombia,Large,Other,11.736069016284437
Machine Learning Engineer,Entry-level,Full-time,Remote,2022,Switzerland,56536,Switzerland,Small,Machine Learning,10.94263288237069
Machine Learning Engineer,Mid-level,Full-time,Remote,2022,Switzerland,104697,Switzerland,Large,Machine Learning,11.558825743152985
Data Scientist,Mid-level,Full-time,On-site,2022,Switzerland,120402,Switzerland,Large,Data Science,11.698591423014573
AI Developer,Senior-level,Full-time,On-site,2022,Canada,275000,Canada,Small,Other,12.524526376648708
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022,Canada,248400,Canada,Medium,Machine Learning,12.422795629041461
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022,Canada,183600,Canada,Medium,Machine Learning,12.120514757168527
AI Scientist,Entry-level,Full-time,Hybrid,2022,Canada,200000,Canada,Large,Other,12.206072645530174
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022,Canada,227200,Canada,Medium,Machine Learning,12.333585965829133
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022,Canada,168000,Canada,Medium,Machine Learning,12.031719258385396
Data Engineer,Senior-level,Full-time,On-site,2022,Canada,178000,Canada,Medium,Data Engineering,12.089538829274222
Data Engineer,Senior-level,Full-time,On-site,2022,Canada,132000,Canada,Medium,Data Engineering,11.790557201568507
Machine Learning Researcher,Mid-level,Full-time,Hybrid,2022,Canada,105236,Canada,Large,Machine Learning,11.563960726070054
Data Analyst,Mid-level,Full-time,On-site,2022,Canada,100000,Canada,Medium,Data Analysis,11.512925464970229
Data Analyst,Mid-level,Full-time,On-site,2022,Canada,65000,Canada,Medium,Data Analysis,11.082142548877775
Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Canada,187200,Canada,Medium,Machine Learning,12.139932843025628
Machine Learning Engineer,Senior-level,Full-time,Remote,2022,Canada,116100,Canada,Medium,Machine Learning,11.662207167685983
Data Scientist,Entry-level,Full-time,Remote,2022,Canada,73742,Canada,Large,Data Science,11.208327793742002
Big Data Engineer,Senior-level,Full-time,Hybrid,2022,Canada,161311,Canada,Medium,Data Engineering,11.99108945769631
Data Manager,Executive-level,Full-time,Hybrid,2022,Canada,125976,Canada,Large,Management,11.743846691600245
Machine Learning Engineer,Senior-level,Full-time,On-site,2022,Canada,140000,Canada,Medium,Machine Learning,11.84939770159144
Machine Learning Engineer,Senior-level,Full-time,On-site,2022,Canada,110000,Canada,Medium,Machine Learning,11.608235644774552
Data Engineer,Senior-level,Full-time,Remote,2022,Canada,185800,Canada,Medium,Data Engineering,12.132426105361874
Data Engineer,Senior-level,Full-time,Remote,2022,Canada,137400,Canada,Medium,Data Engineering,11.830651658770385
Lead Data Engineer,Executive-level,Full-time,Remote,2022,Canada,115222,Canada,Small,Data Engineering,11.654615981233277
Data Architect,Senior-level,Full-time,Remote,2022,Canada,192400,Canada,Medium,Other,12.167331817213743
Data Architect,Senior-level,Full-time,Remote,2022,Canada,90700,Canada,Medium,Other,11.415312636103227
Data Analyst,Senior-level,Full-time,Remote,2022,Canada,130000,Canada,Medium,Data Analysis,11.77528972943772
Data Analyst,Senior-level,Full-time,Remote,2022,Canada,61300,Canada,Medium,Data Analysis,11.023535121924303
Data Analyst,Mid-level,Full-time,On-site,2022,Canada,85000,Canada,Medium,Data Analysis,11.350406535472453
Data Analyst,Mid-level,Full-time,On-site,2022,Canada,75000,Canada,Medium,Data Analysis,11.225243392518447
Data Analyst,Entry-level,Full-time,On-site,2022,Canada,67000,Canada,Medium,Data Analysis,11.112447898373103
Data Analyst,Entry-level,Full-time,On-site,2022,Canada,52000,Canada,Medium,Data Analysis,10.858998997563564
Machine Learning Developer,Mid-level,Full-time,Remote,2022,Canada,76814,Canada,Medium,Machine Learning,11.249142194189323
Director of Data Science,Executive-level,Full-time,Hybrid,2022,Canada,192037,Canada,Large,Other,12.165443340777387
Business Data Analyst,Mid-level,Full-time,Hybrid,2022,Canada,69133,Canada,Large,Data Analysis,11.14378746449706
Data Scientist,Mid-level,Full-time,Remote,2022,Canada,67597,Canada,Medium,Data Science,11.121318882348067
Data Scientist,Entry-level,Full-time,Remote,2022,Canada,51081,Canada,Large,Data Science,10.841167887088753
Machine Learning Developer,Senior-level,Full-time,Remote,2022,Canada,76814,Canada,Medium,Machine Learning,11.249142194189323
Principal Data Analyst,Mid-level,Full-time,Remote,2022,Canada,75000,Canada,Small,Data Analysis,11.225243392518447
Analytics Engineer,Mid-level,Full-time,Remote,2022,Brazil,78000,Brazil,Medium,Other,11.26446410567173
Analytics Engineer,Mid-level,Full-time,Remote,2022,Brazil,48000,Brazil,Medium,Other,10.778956289890028
Data Engineer,Mid-level,Full-time,Remote,2022,Brazil,78000,Brazil,Medium,Data Engineering,11.26446410567173
Data Engineer,Mid-level,Full-time,Remote,2022,Brazil,42000,Brazil,Medium,Data Engineering,10.645424897265505
BI Analyst,Mid-level,Full-time,Remote,2022,Brazil,78000,Brazil,Medium,Data Analysis,11.26446410567173
BI Analyst,Mid-level,Full-time,Remote,2022,Brazil,48000,Brazil,Medium,Data Analysis,10.778956289890028
Data Scientist,Mid-level,Full-time,Remote,2022,Brazil,84000,Brazil,Medium,Data Science,11.33857207782545
Data Scientist,Mid-level,Full-time,Remote,2022,Brazil,54000,Brazil,Medium,Data Science,10.896739325546411
Data Scientist,Entry-level,Full-time,Remote,2022,Belgium,84053,Belgium,Large,Data Science,11.339202831239637
Data Scientist,Entry-level,Full-time,Hybrid,2022,Belgium,52008,Belgium,Small,Data Science,10.859152831884305
Data Scientist Lead,Mid-level,Full-time,Hybrid,2022,Austria,89306,Austria,Large,Data Science,11.399823953857213
Applied Data Scientist,Entry-level,Full-time,Hybrid,2022,Austria,50000,Austria,Medium,Data Science,10.819778284410283
Research Scientist,Mid-level,Full-time,On-site,2022,Austria,61989,Austria,Large,Other,11.034712228931715
AI Programmer,Entry-level,Full-time,Remote,2022,Pakistan,40000,Australia,Medium,Other,10.596634733096073
Machine Learning Developer,Entry-level,Full-time,Remote,2022,Pakistan,40000,Australia,Medium,Machine Learning,10.596634733096073
Data Analyst,Senior-level,Full-time,Remote,2022,United States,171000,Australia,Large,Data Analysis,12.049418835484797
Data Scientist,Mid-level,Full-time,On-site,2022,Australia,83171,Australia,Large,Data Science,11.32865400835664
BI Data Analyst,Mid-level,Full-time,Hybrid,2022,Australia,45050,Australia,Large,Data Analysis,10.715528263036484
BI Data Analyst,Mid-level,Full-time,Remote,2022,Australia,53368,Australia,Medium,Data Analysis,10.88496659438935
Data Science Manager,Senior-level,Full-time,Remote,2022,Australia,133766,Australia,Large,Management,11.803847283771837
Machine Learning Engineer,Mid-level,Full-time,Remote,2022,Australia,83864,Australia,Large,Machine Learning,11.336951718132408
Data Scientist,Entry-level,Full-time,Hybrid,2022,Australia,83171,Australia,Medium,Data Science,11.32865400835664
Computer Vision Software Engineer,Entry-level,Full-time,Remote,2022,Australia,150000,Australia,Small,Other,11.918390573078392
Data Analyst,Entry-level,Full-time,Remote,2022,Argentina,50000,Argentina,Large,Data Analysis,10.819778284410283
Staff Machine Learning Engineer,Senior-level,Full-time,Hybrid,2021,United States,185000,United States,Medium,Machine Learning,12.128111104060462
Business Data Analyst,Mid-level,Part-time,Remote,2021,Ghana,56000,United States,Medium,Data Analysis,10.933106969717286
Data Science Lead,Mid-level,Full-time,Remote,2021,United States,150000,United States,Medium,Management,11.918390573078392
Data Analyst,Senior-level,Full-time,Remote,2021,United States,115000,United States,Small,Data Analysis,11.652687407345388
Cloud Data Architect,Senior-level,Full-time,Hybrid,2021,United States,250000,United States,Large,Other,12.429216196844383
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,109000,United States,Large,Data Science,11.59910316121128
Data Engineer,Senior-level,Full-time,On-site,2021,United States,150000,United States,Large,Data Engineering,11.918390573078392
Data Science Manager,Senior-level,Full-time,On-site,2021,United States,240000,United States,Large,Management,12.388394202324129
Data Analyst,Mid-level,Full-time,Remote,2021,United States,135000,United States,Large,Data Analysis,11.813030057420567
Data Scientist,Entry-level,Full-time,Remote,2021,United States,80000,United States,Medium,Data Science,11.289781913656018
Principal Data Scientist,Senior-level,Full-time,On-site,2021,United States,220000,United States,Large,Data Science,12.301382825334498
Data Analyst,Mid-level,Full-time,Remote,2021,United States,90000,United States,Medium,Data Analysis,11.407564949312402
Data Scientist,Entry-level,Full-time,On-site,2021,United States,100000,United States,Small,Data Science,11.512925464970229
Applied Machine Learning Scientist,Mid-level,Full-time,Remote,2021,Vietnam,38400,United States,Medium,Machine Learning,10.555812738575819
Data Scientist,Mid-level,Full-time,Remote,2021,United States,82500,United States,Small,Data Science,11.320553572322773
Machine Learning Scientist,Senior-level,Full-time,Hybrid,2021,United States,120000,United States,Small,Machine Learning,11.695247021764184
Data Analyst,Entry-level,Full-time,Remote,2021,United States,50000,United States,Medium,Data Analysis,10.819778284410283
Principal Data Engineer,Senior-level,Full-time,Remote,2021,United States,200000,United States,Medium,Data Engineering,12.206072645530174
Data Engineer,Mid-level,Full-time,Remote,2021,United States,200000,United States,Large,Data Engineering,12.206072645530174
Data Engineer,Mid-level,Full-time,Remote,2021,United States,100000,United States,Large,Data Engineering,11.512925464970229
Data Architect,Mid-level,Full-time,Remote,2021,United States,170000,United States,Large,Other,12.043553716032399
Data Architect,Mid-level,Full-time,Remote,2021,United States,150000,United States,Large,Other,11.918390573078392
BI Data Analyst,Entry-level,Full-time,Hybrid,2021,United States,55000,United States,Small,Data Analysis,10.915088464214607
Director of Data Science,Executive-level,Full-time,On-site,2021,United States,250000,United States,Large,Other,12.429216196844383
Data Engineer,Entry-level,Full-time,Remote,2021,United States,80000,United States,Large,Data Engineering,11.289781913656018
Machine Learning Engineer,Entry-level,Full-time,Remote,2021,United States,125000,United States,Small,Machine Learning,11.736069016284437
Data Analytics Manager,Senior-level,Full-time,Remote,2021,United States,120000,United States,Medium,Management,11.695247021764184
Data Science Manager,Senior-level,Full-time,Remote,2021,United States,144000,United States,Large,Management,11.877568578558138
